Year,Month,Daily Rainfall Total (mm),Highest 30 Min Rainfall (mm),Highest 60 Min Rainfall (mm),Highest 120 Min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h),Region
2020,April,7.587407407,5.026666667,6.182962963,6.837777778,28.53738095,33.17892857,25.67821429,14.79309524,39.63035715,Central
2020,April,8.843333335,5.625632184,6.865287356,7.634942529,29.26956522,33.47391304,26.4826087,5.640909091,25.76086957,Central Business District and Surrounding
2020,April,8.242380953,4.558888889,5.813333333,6.737777778,29.20222222,33.42222222,26.27333334,8.246666667,31.71412699,East
2020,April,6.799529781,3.771818182,4.976969697,5.806666667,28.58571429,33.17,25.61,4.515,26.095,Islands
2020,April,8.546095238,5.556666667,6.899333333,7.808,28.49333333,33.52976191,24.97428572,14.16551724,35.47666666,North
2020,April,9.733333331,6.916666666,8.566666667,9.233333331,,,,8.013333333,34.50666667,North-East
2020,April,9.20047619,5.353333333,6.826666667,8.62,28.77333333,31.51,26.54333333,9.516666667,39.68333333,South-East
2020,April,9.500317461,6.542222222,7.864444444,8.753333333,28.97333333,32.20333333,26.41333333,19.92333333,46.83666667,South-West
2020,April,9.236292517,6.083809524,7.420952381,8.307142857,28.63533333,33.3631746,25.63976191,6.224393939,29.56746032,West
2020,May,8.144844683,6.532505253,8.045111853,9.241737734,28.79471636,32.85250278,25.79666296,12.83563218,37.70261402,Central
2020,May,10.6764268,8.803473946,10.86960298,11.84032258,29.54736842,33.18421053,26.47368421,4.65,25.74736842,Central Business District and Surrounding
2020,May,7.609168918,5.06624424,6.87515361,7.835675883,29.33225807,32.90645161,26.33548387,7.282401433,30.56989247,East
2020,May,5.509090909,4.3,4.845454545,5.136363636,28.7206044,33.16442308,26.04203297,4.344967533,25.00769231,Islands
2020,May,6.569419355,4.531190211,5.640556173,6.480734149,28.71612903,33.17983871,25.45179212,10.43225806,35.66451613,North
2020,May,6.541935484,4.3,5.445161291,6.180645161,,,,6.603225806,33.26774194,North-East
2020,May,6.716129032,5.101075269,6.705376344,7.582795699,29.0516129,31.05483871,26.62903226,11.59333333,41.48064516,South-East
2020,May,8.496774193,5.234408602,6.630107527,7.260215054,29.2483871,31.7483871,26.91612903,17.09354839,48.62258065,South-West
2020,May,8.162534631,5.187002875,6.443113561,7.327091429,28.88044665,32.78261649,25.94307968,6.313724014,29.01688536,West
2020,June,10.91398861,7.11789011,9.361392915,10.50667038,27.99488506,31.04908046,25.51833334,11.3,39.05287356,Central
2020,June,10.41095238,6.326785715,8.312637361,9.502747255,28.88,32.34,26.37333333,4.706666667,25.55333333,Central Business District and Surrounding
2020,June,9.668388278,5.240422078,5.995320513,6.840929487,28.44555556,31.27,25.78111111,7.991992337,31.95777778,East
2020,June,9.583333334,4.863157895,6.14883041,7.390935672,27.8975,31.225625,25.556875,4.601875,24.814375,Islands
2020,June,5.79163761,3.102783883,3.61719973,4.336531714,28.01333333,31.81454546,24.94272728,9.66,33.79333333,North
2020,June,8.9,5.420604396,7.053205128,8.093269231,,,,7.276666667,33.26666667,North-East
2020,June,11.80888889,6.483333333,8.912820513,10.3,28.56333333,30.15,26.19,17.54,50.51666667,South-East
2020,June,9.663589744,4.662732919,6.866300366,8.2995116,28.63333333,30.60666667,26.47333333,13.64,41.41666667,South-West
2020,June,10.92717509,5.772586665,7.757774114,9.16101221,28.126,31.1115873,25.492,7.300927536,29.63371913,West
2020,July,4.857646356,2.809738186,3.566283525,4.034176245,27.79354839,31.05967742,25.40967741,10.88225807,37.3016129,Central
2020,July,5.203589744,3.201293104,3.622988506,4.045689655,28.80416667,32.10416667,26.27083333,4.570833333,23.275,Central Business District and Surrounding
2020,July,5.566905615,3.90066092,4.461091954,4.953639847,28.25913978,31.23010753,25.83010753,8.541935484,30.93624768,East
2020,July,5.111290323,2.998333333,3.521666667,3.956666667,27.59599555,31.37119021,25.25461624,4.514627364,24.92541713,Islands
2020,July,6.473087558,4.134896552,4.688222812,4.951971706,27.67419355,31.46858679,24.62750425,10.23548387,33.93870968,North
2020,July,6,3.43,4.176666667,4.613333334,,,,7.141935484,31.6516129,North-East
2020,July,5.098924731,3.363524904,3.976015326,4.349118774,28.17741935,29.6483871,25.96451613,12.32258065,33.10322581,South-East
2020,July,6.888172043,3.242222222,4.208888889,4.848888889,28.20645161,30.21290323,26.10967742,14.19354839,41.33870968,South-West
2020,July,8.68804409,5.24462069,6.697708812,7.511540231,27.75032258,30.91605735,25.09171301,7.710744417,30.75424347,West
2020,August,6.241935484,3.217204301,4.446088246,5.440823137,28.19265851,31.74671858,25.74733037,10.02380423,37.88081201,Central
2020,August,6.238709678,3.635483871,5.041935484,5.719354839,28.88709677,32.48709677,26.36129032,4.790322581,25.01290323,Central Business District and Surrounding
2020,August,4.798875576,2.577265745,3.341521405,3.718947439,28.6344086,31.77634409,26.15309603,9.305376344,33.7890681,East
2020,August,4.15654649,2.755281467,3.185895003,3.474320051,27.97258065,31.85645161,25.42419355,4.796774194,26.09516129,Islands
2020,August,4.010456062,2.47432703,3.092124583,3.566963292,28.31612903,32.17032258,25.0540747,9.903225806,32.92580645,North
2020,August,4.112903226,2.651612904,3.170967742,3.661290323,,,,8.506451613,34.04516129,North-East
2020,August,6.361290322,4.07311828,5.313978495,6.012903226,28.42580645,30.18709677,26.28064516,12.80645161,37.03548387,South-East
2020,August,5.456210604,3.012504978,3.721545201,4.210195141,28.5483871,30.92258065,26.46451613,13.2,40.04516129,South-West
2020,August,5.702826421,3.376344086,4.311459293,5.037173579,28.24903226,31.49872561,25.53081059,8.922853598,32.59738542,West
2020,September,8.341966794,4.507671958,5.83037037,7.076613757,27.48425926,31.23685185,24.79907408,9.301851852,41.8,Central
2020,September,11.04333334,5.25,6.76,8.01,27.91666667,31.37666667,25.25333333,5.246666667,29.19333333,Central Business District and Surrounding
2020,September,7.465281385,3.128571429,4.038412698,4.742539683,27.90111111,31.3,25.09333333,8.442222222,34.59199233,East
2020,September,8.793333333,4.947777778,6.121111111,6.954444444,27.19,31.23833333,24.59833334,4.433333333,27.02666667,Islands
2020,September,8.716666667,4.678666667,6.266666667,7.742,27.30333333,31.77984849,24.21909091,10.31,33.09309524,North
2020,September,7.496666667,4.360229885,5.801724138,6.743908046,,,,7.59,35.54333333,North-East
2020,September,9.13111111,4.768888889,6,6.753333333,27.60333333,29.42666667,25.14333333,11.59,40.55,South-East
2020,September,12.78,7.342222222,9.875555554,11.56222222,27.66666667,29.96666667,25.21,10.79666667,42.61333333,South-West
2020,September,11.702,5.986444444,8.218649573,10.29947009,27.392,30.84074074,24.63977778,9.046,35.47510721,West
2020,October,4.938195938,3.340597372,3.885878136,4.203225806,28.19354839,31.66290323,25.17903226,6.946774194,34.55,Central
2020,October,6.051612904,4.531797235,5.251612903,5.563248848,28.5625,31.875,25.77916667,5.6875,30.41666667,Central Business District and Surrounding
2020,October,3.384104093,2.257547363,2.607695853,2.842857143,28.67956989,31.91612903,25.7860215,8.667741937,32.9344086,East
2020,October,5.412066906,3.251373954,3.848148148,4.229510155,27.93510753,31.76344086,25.11811828,4.770376344,26.63456989,Islands
2020,October,6.223225806,4.161935484,4.944516129,5.446451613,28.1516129,32.01966206,24.63556068,9.961290323,34.88268818,North
2020,October,3.543548387,2.38320356,2.895216908,3.147830924,,,,7.835483871,34.63870968,North-East
2020,October,4.427956989,3.187096774,3.567741935,3.810752688,28.17741935,29.98387097,25.93225806,11.79032258,35.51935484,South-East
2020,October,5.08172043,3.105376344,3.76344086,4.148387097,28.3483871,30.56774194,25.80645161,11.03548387,47.81935484,South-West
2020,October,6.715268817,4.354408602,5.575483871,6.521935484,28.1716129,31.4681498,25.07035595,9.136774194,35.43233871,West
2020,November,9.138962963,5.373514423,6.862253205,7.987588141,27.17466667,31.41833334,24.697,5.310333334,30.88133334,Central
2020,November,9.213333334,5.19,6.363333333,7.496666666,27.82,31.43333333,25.33666667,5.82,26.53,Central Business District and Surrounding
2020,November,10.84777778,6.123928571,7.802380953,8.796190477,27.67444445,31.42333333,25.17333333,8.174444443,30.25444444,East
2020,November,7.445862069,4.299195403,5.287241379,6.126091954,27.17867817,31.30178161,24.73195403,3.868563218,23.06270115,Islands
2020,November,10.11,5.824666667,7.264,8.396666667,26.99666667,31.42952381,24.23166667,12.93,33.20333333,North
2020,November,10.96,6.426666667,8.183333334,9.126666667,,,,6.55,30.74333333,North-East
2020,November,12.62,7.67,9.813333332,11.39,27.42,30.03333333,25.14333333,6.713333333,29.69666667,South-East
2020,November,7.644444445,4.793333333,5.808888889,6.466666667,27.51333333,30.35,25.33,8.816666667,36.6,South-West
2020,November,9.626147296,6.035690932,7.165579396,7.954647935,27.2865,31.19322222,24.70559343,8.163333333,29.86212121,West
2020,December,10.58835125,8.465902031,9.535041816,10.27133811,26.88665689,31.70982405,24.30131965,5.863049853,32.54442815,Central
2020,December,10.15806451,6.980645162,8.170967742,8.793548387,27.50967742,31.67741935,25.10322581,8.161290323,31.73225806,Central Business District and Surrounding
2020,December,8.888073732,6.486217009,7.568873062,8.15496439,27.50645161,31.9344086,24.81526882,11.21182796,34.03302612,East
2020,December,9.425806452,6.716666667,8.27,8.846666666,27.0265745,31.74428571,24.19976191,4.580721966,24.77119816,Islands
2020,December,7.082365592,4.448387097,5.463870968,6.000143369,26.97333333,31.68863637,24.15787879,15.93666667,39.84071429,North
2020,December,8.993548385,6.406451613,7.370967742,8.248387096,,,,8.796774194,36.31612903,North-East
2020,December,7.507526882,5.584946237,6.35483871,6.744086022,27.29032258,30.64516129,25.0516129,8.038709677,32.84516129,South-East
2020,December,7.597849462,5.184946237,5.924731183,6.443010753,27.22903226,30.89354839,24.84516129,10.52903226,41.53548387,South-West
2020,December,8.483550612,5.485302188,6.665048078,7.444418242,27.12023118,31.67667737,24.50066308,8.991606184,32.40790322,West
2021,January,12.23076113,3.798823338,5.024262997,6.371108829,25.6554505,29.1259733,23.70845384,7.421190212,34.9214683,Central
2021,January,16.46262514,3.994009217,5.539285715,7.732949309,26.29032258,29.27419355,24.45806452,10.82903226,34.74193548,Central Business District and Surrounding
2021,January,16.55159096,4.322677662,6.198932816,8.077128304,26.17311828,29.38709678,24.03763441,13.930681,37.49724014,East
2021,January,12.92879311,3.077495463,4.231941924,5.773865699,26.13492064,29.93994709,23.91164021,5.854034392,27.53095238,Islands
2021,January,13.26323963,3.328995392,4.138387097,5.256516129,25.60967742,29.40008489,23.61451613,20.11290323,42.04083192,North
2021,January,17.93548388,4.387096774,6.048387097,8.20967742,25.8516129,29.24193548,23.75806452,12.82258065,37.1483871,North-East
2021,January,17.00215053,3.43655914,4.935483871,7.212903226,26.18387097,28.68387097,24.45806452,10.6516129,36.14516129,South-East
2021,January,10.38220245,3.47749616,4.431566821,5.270737327,26.04193548,29.02903226,24.26129032,11.93225806,40.15483871,South-West
2021,January,11.58136806,3.852319256,4.964554681,5.996371956,25.94903226,29.54247312,23.81451613,9.836290323,32.77935484,West
2021,February,0.566666667,0.473809524,0.495238095,0.528571429,27.00357143,31.65535715,24.49464286,8.044642857,34.87678572,Central
2021,February,0.528571429,0.453571429,0.482142857,0.521428571,27.43928571,31.39285714,25.35357143,11.88214286,35.53214286,Central Business District and Surrounding
2021,February,0.370408163,0.289795918,0.339795918,0.340816327,27.45119048,31.75595238,24.8952381,16.44642857,39.00833333,East
2021,February,1.846428572,1.317857143,1.557142857,1.825,27.2880291,32.07870371,24.57513228,6.664285715,28.06607143,Islands
2021,February,1.577142857,1.378571429,1.505714286,1.56,26.87142857,31.87142857,24.08994361,22.88928571,44.58134921,North
2021,February,0.35,0.207142857,0.217857143,0.3,27.10357143,31.91785714,24.15714286,15.81071429,36.56071429,North-East
2021,February,0.445238095,0.352380952,0.414285714,0.428571428,27.13214286,30.11428571,25.30714286,12.85714286,39.47142857,South-East
2021,February,1.945238095,1.238095238,1.49047619,1.79047619,27.31785714,31.25357143,25.05714286,13.48928571,41.11071429,South-West
2021,February,1.723095238,1.385123457,1.554029982,1.70186067,27.35071429,32.1265873,24.4968985,11.18482143,34.21006494,West
2021,March,8.689377646,5.225268817,6.607706093,7.245519713,27.56774194,32.89516129,24.66935484,6.520967742,34.96290323,Central
2021,March,8.441935484,4.496774194,6.258064516,6.851612903,28.11290323,32.68709677,25.58064516,7.980645161,32.05483871,Central Business District and Surrounding
2021,March,6.144608295,3.696198157,4.836866359,5.580645161,28.03225807,32.93333333,25.09784946,12.01075269,35.97741935,East
2021,March,6.522580645,4.082258065,5.019354839,5.727419355,27.85,32.7467742,24.83709677,5.233870968,26.94354839,Islands
2021,March,8.163709677,5.295007013,6.509929874,7.34339411,27.46956522,32.83786232,24.34157609,19.10434783,46.28695652,North
2021,March,8.625806452,5.529032258,6.996774194,7.980645162,27.53548387,32.87419355,24.50322581,10.86451613,38.52903226,North-East
2021,March,5.107526882,3.103225806,3.731182796,4.232258064,27.80645161,31.06774194,25.59032258,9.687096774,36.63870968,South-East
2021,March,10.4344086,6.113978495,7.890322581,8.965591397,27.74516129,31.69354839,25.09354839,10.31612903,38.87741935,South-West
2021,March,10.6946459,6.225546904,7.848572488,9.178613274,27.53106759,32.56442652,24.66811726,8.475807988,32.86144393,West
2021,April,10.42111111,6.35962963,7.965185186,8.850000001,28.08297619,32.92976191,24.84392857,5.354761905,33.11761905,Central
2021,April,12.02051282,7.184,8.886,9.556666667,28.77666667,33.14,25.62,5.283333333,29.21,Central Business District and Surrounding
2021,April,8.231904761,5.336666667,6.853333333,7.762222222,28.44727969,32.84777778,25.42,8.337586206,31.80555555,East
2021,April,9.643333333,5.3,7.103333333,7.86,28.13833333,32.79166667,25.12333333,4.256666667,24.93,Islands
2021,April,11.33466667,7.364666667,8.959999999,9.912666666,27.72666667,32.95787879,24.32954546,13.71333333,31.965,North
2021,April,12.18666667,7.503333334,9.406666667,10.35666666,27.81333333,32.71666667,24.97,6.393333333,35.92333333,North-East
2021,April,9.573333333,5.297777778,6.506666667,7.346666667,28.24333333,30.74,25.78,8.286666667,34.04,South-East
2021,April,13.26,8.053333333,9.79111111,11.79333333,28.22333333,31.25666667,25.49333333,9.056666667,40.97333333,South-West
2021,April,12.41539506,7.546168498,9.753433456,11.18492552,28.03270476,32.44563492,24.8191746,7.411409524,32.52155556,West
2021,May,7.247909199,3.779279741,4.704540024,5.635944701,28.56935484,32.60806451,25.96290322,5.691935484,31.37096774,Central
2021,May,7.15483871,4.087096774,5.241935484,6.351612903,29.33225806,33.28064516,26.71290323,5.003225806,27.09354839,Central Business District and Surrounding
2021,May,7.205376344,4.778494623,5.850537634,6.441935484,28.90215054,32.59139785,26.05268817,8.033333334,30.16344086,East
2021,May,5.850967742,3.35827957,4.197849463,4.607204301,28.61887097,32.69473118,26.01478495,3.944892473,23.08876344,Islands
2021,May,4.849004208,3.406115007,3.908106592,4.283758766,28.15238095,32.60714286,25.19047619,13.91428571,27.64987469,North
2021,May,7.94516129,5.138709678,6.516129032,7.2,28.35483871,32.65483871,25.51935484,6.44516129,31.71935484,North-East
2021,May,5.896774193,3.821505376,4.589247312,5.146236559,28.8,30.64193548,26.56129032,8.980645161,32.80967742,South-East
2021,May,7.513978495,4.382795699,5.223655914,6.187096774,28.74516129,31.08064516,26.4483871,8.587096774,35.20967742,South-West
2021,May,9.47907991,5.735516005,7.175673382,8.165209355,28.44362625,32.18650352,25.67254357,7.224738598,28.42671487,West
2021,June,5.644074074,3.813703704,4.506296296,5.283703704,28.53833333,32.34666667,25.385,5.96,33.81166667,Central
2021,June,4.51,3.146666667,3.71,4.176666667,29.46333333,33.53666667,26.42333333,6.106666667,28.53666667,Central Business District and Surrounding
2021,June,5.184444444,3.200536398,3.902260536,4.471800766,28.81111111,32.46888889,25.66222222,8.172222221,33.65555556,East
2021,June,4.132380952,2.73952381,3.205714286,3.636190477,28.47166667,32.56541667,25.53708334,4.291666666,25.12291667,Islands
2021,June,8.238461539,5.620051282,6.779641026,7.380666667,28.05769231,32.72727273,24.53216784,11.51153846,27.49108392,North
2021,June,6.113333334,4.5,5.25,5.69,28.14666667,32.52,24.86333333,6.716666667,36.10666667,North-East
2021,June,4.207816092,3.313103449,3.78229885,4.195977012,28.76666667,30.67666667,25.97666667,10.66666667,38.12333333,South-East
2021,June,8.611954023,4.207203065,5.209042145,7.204597701,28.81333333,31.05333333,26.25,9.126666667,40.08333333,South-West
2021,June,7.529905223,4.824750382,5.902718953,6.968342436,28.45318519,32.04104938,25.21524691,7.488666667,31.51899912,West
2021,July,6.858064517,3.568458781,4.874551971,6.037275986,28.45967742,31.83387097,26.00483871,7.335483871,34.55967741,Central
2021,July,6.651612903,3.493548387,4.609677419,5.806451613,29.27096774,33.0516129,26.67741935,7.019354839,31.5483871,Central Business District and Surrounding
2021,July,6.942473118,3.907526882,5.147311828,5.943010753,28.81827957,32.07526882,26.23763441,9.739784948,35.8483871,East
2021,July,6.393548387,3.606451613,4.858064516,5.679032258,28.42935484,32.04822581,25.87198925,4.853333334,25.35833333,Islands
2021,July,6.83483871,3.81483871,4.853548387,5.676129032,28.38709677,32.30282258,25.12043011,11.21935484,27.34301076,North
2021,July,7.758064516,4.090322581,5.687096775,6.509677419,28.43548387,32.22580645,25.54193548,8.664516129,34.3516129,North-East
2021,July,5.754838709,3.406451613,4.404301075,4.997849462,28.71290323,30.3483871,26.56774194,13.29354839,37.71290323,South-East
2021,July,6.235483871,3.694623656,4.755913978,5.70860215,28.67741935,30.87741935,26.7,10.41612903,35.70322581,South-West
2021,July,6.718890596,3.776559455,4.798362598,5.658726535,28.45870968,31.51881721,25.83333333,8.46538376,31.54510753,West
2021,August,11.62105137,6.246117085,8.05958184,9.295017922,27.49752305,30.9952765,24.61952765,6.450518434,36.62690092,Central
2021,August,14.60806451,7.719354839,9.52419355,10.9532258,28.20967742,32.17741935,25.32258065,6.093548387,32.65806452,Central Business District and Surrounding
2021,August,12.74516129,6.196774194,8.259139785,10.31397849,27.80967742,31.32795699,24.86021505,8.939784945,35.20752688,East
2021,August,12.13709677,6.116129033,8.083870968,9.756451613,27.44516129,31.38870968,24.70806452,4.420645161,26.43709678,Islands
2021,August,15.3972043,7.632903226,10.11049462,12.48455914,27.14193548,30.99376833,23.94582111,11.30322581,28.19024927,North
2021,August,9.04516129,4.60967742,6.15483871,7.348387097,27.34193548,31.3,24.36451613,7.261290323,36.61290323,North-East
2021,August,13.04946237,7.098924731,8.827956991,10.16344086,27.77741935,29.63870968,25.06451613,11.21935484,38.3516129,South-East
2021,August,11.81075269,6.161290323,8.169892473,9.406451612,27.75806452,29.99032258,25.27741935,10.33225806,42.52258065,South-West
2021,August,13.33705683,6.618335325,8.658171474,10.52479604,27.45612903,30.74569892,24.67849462,7.909763441,32.08387097,West
2021,September,7.869629629,5.361296296,6.352037037,6.991111111,27.93666666,31.65166667,25.16166667,6.878333334,36.015,Central
2021,September,6.4,4.336666667,5.186666667,5.526666667,28.78333333,32.74333333,25.97,6.21,28.65666667,Central Business District and Surrounding
2021,September,7.683333333,4.954444445,6.383333333,7.137777778,28.46527778,32.01777778,25.55555556,9.59861111,34.44444445,East
2021,September,9.543333335,6.113333334,7.703333334,8.543333335,27.905,31.97833334,25.015,4.778333334,26.73,Islands
2021,September,11.43075862,6.606643678,8.442413793,9.474528735,27.75,31.85409091,24.46015152,12.00333333,34.11238096,North
2021,September,8.87,4.44,5.94,7.213333334,27.81666667,31.82,24.79,7.813333333,35.24,North-East
2021,September,5.246666667,3.404444445,4.16,4.653333333,28.38666667,30.1,26.15666667,12.44,36.94,South-East
2021,September,7.793333333,4.755555556,6.011111111,6.624444445,28.03,30.48666667,25.59333333,11.06666667,44.20333333,South-West
2021,September,9.73404762,5.787446634,7.284819376,8.171009852,27.86933333,31.42404762,24.98035714,8.047999999,31.41920635,West
2021,October,5.041423451,3.327240143,3.892114695,4.197491039,28.41031106,32.45443549,25.80910138,6.078168203,34.46797235,Central
2021,October,3.919354839,2.4,2.787096775,3.119354839,29.13548387,33.17096774,26.37096774,5.958064516,28.98709677,Central Business District and Surrounding
2021,October,5.255299539,3.144965787,4.00224829,4.730987292,28.76451613,32.93064516,25.85806452,10.12258065,35.54032258,East
2021,October,5.658064517,3.287096775,4.04516129,4.780645161,28.3967742,32.76774194,25.62419355,4.591935484,25.85483871,Islands
2021,October,5.491612903,3.851612903,4.577419355,4.81483871,28.18064516,32.60376344,24.82327189,12.33548387,33.56789555,North
2021,October,5.677419355,3.525806452,3.977419355,4.870967742,28.20645161,32.52903226,25.22903226,7.338709677,37.51612903,North-East
2021,October,3.729032258,2.380645162,2.729032258,3.14516129,,,,,,South-East
2021,October,4.531182796,2.789247312,3.32688172,3.541935484,28.59032258,30.96774194,26.4,10.91612903,42.92580645,South-West
2021,October,5.000246873,3.304889256,3.924395079,4.194835034,28.39290322,32.08172043,25.61612903,7.985161291,31.93494623,West
2021,November,8.321481481,5.48962963,6.751111111,7.512592592,27.435,31.76666667,24.55,5.241666667,35.775,Central
2021,November,12.07,8.44,10.04,10.75666667,28.07666667,32.18666667,25.07,5.956666667,28.64666667,Central Business District and Surrounding
2021,November,10.97704081,6.643280423,8.489100529,9.778941799,27.72777778,32.17777778,24.73888889,8.567777779,31.46222222,East
2021,November,7.740689655,5.166825397,6.033650794,6.786349206,27.57333334,31.89035715,24.86190477,4.141071429,25.16392857,Islands
2021,November,6.740022989,4.082114942,5.111793103,5.858068966,27.20333333,31.56045455,24.34530303,12.83666667,36.43833333,North
2021,November,8.893333333,5.596666667,6.69,7.656666667,27.22,31.49666667,24.48333333,5.793333333,33.82666667,North-East
2021,November,12.43777778,7.133333333,9.566666667,11.37777778,28.16666667,30.77333333,25.58333333,7.716666667,32.97333333,South-East
2021,November,9.313333333,5.975555556,7.628888889,8.602222223,27.55666667,30.14,25.04333333,10.65,45.39333333,South-West
2021,November,7.758630795,5.193971833,6.301360364,7.055682076,27.54733333,31.43388889,24.83166667,7.673333333,29.99888889,West
2021,December,4.66552654,2.192329749,2.674153724,3.172475773,27.29833333,31.24537037,25.04407408,6.829074074,35.27148148,Central
2021,December,5.167741936,2.464516129,2.858064516,3.322580645,27.92903226,31.53225806,25.82580645,9.54516129,32.93225806,Central Business District and Surrounding
2021,December,4.970798771,2.774854071,3.362104455,3.702780338,27.83809524,31.55913979,25.54946237,13.50641453,38.1790508,East
2021,December,5.784563919,3.135770609,4.256630824,4.797801673,27.74505376,31.75645161,25.28225807,5.399784947,27.16774194,Islands
2021,December,6.24567297,3.035069125,3.560737327,4.382995392,27.15483871,31.30434783,24.82973352,18.22258065,48.79677419,North
2021,December,5.796774194,3.309677419,3.95483871,4.425806452,27.4483871,31.40645161,25.08064516,10.50645161,36.66774194,North-East
2021,December,4.501075269,2.253763441,2.670967742,3.191397849,28.28064516,31.07741935,26.34516129,9.761290323,36.06129032,South-East
2021,December,7.840860215,3.877419355,4.744086021,5.548387097,27.5,30.47419355,25.4483871,11.64516129,43.98064516,South-West
2021,December,6.471416389,3.36482526,4.118762792,4.938346817,27.42064516,31.29705228,24.91256952,8.76,32.70376344,West
2022,January,4.28005191,2.210717604,2.857890046,3.186685252,27.2702765,32.13093318,24.74354839,7.418145162,35.13467742,Central
2022,January,3.909907834,2.25,2.678168203,3.109504608,27.68387097,31.86129032,25.38709677,10.3,33.05483871,Central Business District and Surrounding
2022,January,3.139409456,1.385714286,1.664197093,1.886671393,27.48548388,31.94086021,25.07204301,10.62225807,35.15698925,East
2022,January,2.527777778,1.609737157,1.856332139,2.130525687,27.68231781,32.30770609,24.85125448,5.907586619,26.38572282,Islands
2022,January,5.134423963,2.549078341,3.17235023,3.767695852,27.20483871,31.82741936,24.45806452,20.52083333,48.2625,North
2022,January,3.880645162,1.56451613,2.125806452,2.44516129,27.3483871,32.02258065,24.58709677,12.99677419,35.83548387,North-East
2022,January,3.619354839,1.787096774,2.189247312,2.526881721,27.82580645,30.93870968,25.86451613,10.89354839,37.98709677,South-East
2022,January,5.001075269,2.973118279,3.620430107,4.173118279,27.51935484,31.54193548,25.26129032,11.93548387,38.31290323,South-West
2022,January,4.032541048,2.207312397,2.758901428,3.15990838,27.31481551,32.01990236,24.67673158,8.781556802,30.24717158,West
2022,February,6.007683983,3.056944444,3.749801587,4.260912698,26.88434066,31.10343407,24.45728022,6.85,37.57113095,Central
2022,February,6.238186813,3.313186813,4.130769231,4.644505495,27.53571429,31.45357143,25.11785714,8.05,32.07142857,Central Business District and Surrounding
2022,February,8.641877551,4.586734694,5.836054422,6.868197279,27.30595238,31.36071429,24.76666667,10.30357143,34.06309524,East
2022,February,7.021428571,3.453571429,4.1,5.053571429,27.3,31.60178572,24.68392857,5.180357143,26.1375,Islands
2022,February,7.697751323,4.232857143,5.044835165,6.241758242,26.95178572,31.26607143,24.3375,10.56666667,37.06666667,North
2022,February,7.203571429,4.035714286,4.810714286,5.582142857,27.07142857,31.425,24.4,10.70714286,37.02142857,North-East
2022,February,6.228571428,3.335714286,4.176190476,4.754761904,27.6,30.45714286,25.59642857,9.164285714,35.52142857,South-East
2022,February,7.152380952,4.147619048,5.185714286,5.721428571,27.4,30.93928571,25.01785714,10.47777778,43.28518519,South-West
2022,February,7.84770561,4.817931002,5.690860088,6.394543202,27.03333333,31.33821429,24.27738095,8.382326009,32.62522894,West
2022,March,9.502697044,6.836260651,8.391319158,9.232394493,27.86451049,33.05996504,24.73706294,6.243006993,32.86433567,Central
2022,March,6.864516129,4.44516129,5.541935484,6.438709677,28.49677419,33.23225806,25.64193548,6.812903226,30.37741935,Central Business District and Surrounding
2022,March,8.799539171,5.998463902,7.473527905,8.29093702,28.23345281,33.01107527,24.97086021,8.00167264,32.67956989,East
2022,March,6.825806452,4.35483871,5.35483871,6.380645161,27.98064516,32.96935484,25.04516129,4.562903226,25.81290323,Islands
2022,March,10.79158901,7.21956129,9.307974194,10.52464516,27.65967742,33.19193548,24.38387097,8.487096774,35.71935484,North
2022,March,11.42580645,8.064516129,9.896774194,10.96451613,27.74516129,32.94516129,24.62580645,8.051612903,36.20967742,North-East
2022,March,7.520430107,4.726881721,6.215053763,6.877419355,28.32258065,31.58064516,25.79354839,8.35862069,37.3137931,South-East
2022,March,6.269892473,4.052688172,5.127956989,5.82688172,28.31612903,32.12903226,25.82258065,9.370967742,44.10645161,South-West
2022,March,8.831355637,5.757564816,7.295413273,8.457503304,27.91935484,32.73172043,25.0327957,7.419354838,30.80322581,West
2022,April,7.834074074,4.867962963,5.99,6.715740741,27.86833333,32.53666667,24.70666667,5.341666667,31.89666666,Central
2022,April,9.603333335,5.826666667,7.76,8.603333333,28.54666667,33.11666667,25.48,5.233333333,28.78666667,Central Business District and Surrounding
2022,April,7.753251232,5.068707483,6.303265306,6.970748299,28.14333333,32.42,25.09666667,6.035555556,31.38777778,East
2022,April,11.93333333,7.473333333,9.38,10.57333333,28.51666667,32.37333333,25.47666667,4.476666667,27.81666667,Islands
2022,April,5.697333333,4.052,4.630666667,5.116,27.505,32.63666667,24.435,6.353333333,34.55333333,North
2022,April,9.583333334,6.836666667,8.043333333,8.79,27.64,32.47,24.55666667,5.823333333,34.81333333,North-East
2022,April,6.475555556,4.153333334,5.093333334,5.706666667,28.47,30.76333333,25.83,7.516666667,34.29333333,South-East
2022,April,10.88111111,6.417777778,8.458888889,9.764444442,28.29,31.51333333,25.3,8.08,44.34,South-West
2022,April,7.494539683,5.058617284,6.101185185,6.644962963,27.94652778,32.3404784,24.96299383,6.755112814,30.11864198,West
2022,May,6.522500996,3.538988451,4.442214257,5.275189168,28.99032258,33.03709677,25.9467742,7.102113459,34.25806452,Central
2022,May,5.096774194,2.529032258,3.332258065,4.103225807,29.87419355,34.27741935,26.80322581,6.296774194,30.19032258,Central Business District and Surrounding
