Daily Rainfall Total (mm),Highest 30 Min Rainfall (mm),Highest 60 Min Rainfall (mm),Highest 120 Min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h),Region,Year,Month
0.30070988049232605,0.04505842668943149,0.04794793113526047,0.15476982788963847,0.6311601816455585,0.9348245440959958,0.5846484250824531,-1.0903238480064366,-0.5509051422479143,Central,2021,5
0.2720858460384458,0.2225244408935554,0.2874818438682455,0.4297679009299715,1.6175818341047667,1.6369816585470762,1.493054121411061,-1.3047012452980695,-1.4173373078146299,Central Business District and Surrounding,2021,5
0.2876288069960657,0.6211366271507557,0.5587547985880476,0.46447467658049746,1.0614596950298643,0.9174249744040396,0.6933966369985812,-0.3615076383012713,-0.7955012512589278,East,2021,5
-0.12892254998970862,-0.19766115772883733,-0.17789985072207282,-0.24052735992469587,0.6951837451822094,1.0253023461652104,0.6474879696677676,-1.6341328659693257,-2.22854477029022,Islands,2021,5
-0.4370786478774875,-0.17008255280445536,-0.3070472826283983,-0.3648124666402512,0.09201961594426178,0.9338623649067336,-0.3509210478435456,1.4690797691881934,-1.304648099338795,North,2021,5
0.5151513010786508,0.828811717265633,0.8554296380895899,0.7557636853106248,0.35379425909282164,0.9836556207895623,0.047419265593068444,-0.8558642592692906,-0.4803360058576495,North-East,2021,5
-0.11483467481335745,0.0694028077253185,-0.0034416254772145975,-0.03340228179165982,0.9293806818276388,-1.1177642217914845,1.3094194157515844,-0.06663412282289354,-0.25948074784894226,South-East,2021,5
0.3825400801362068,0.3930039920501483,0.2793340695547512,0.3665519883986851,0.8584751075440052,-0.659762459488992,1.1726701799991182,-0.1891354925704232,0.22666218722711362,South-West,2021,5
0.9869113605785875,1.1728889733949033,1.149409119748094,1.1266488412582163,0.46859512718273455,0.4947255785614716,0.23296261637961807,-0.6132021338262709,-1.1472916971762066,West,2021,5
-0.19255315454279778,0.06490490317314265,-0.040415479755135826,0.019419961638621714,0.591049865744705,0.6619318388744797,-0.11531233488426516,-1.006882341255429,-0.05651824996991859,Central,2021,6
-0.5413401407960683,-0.31966252355180635,-0.39534956772763813,-0.4059629897186044,1.7870600602288311,1.9042616118121767,1.1423248638937094,-0.9612288252017479,-1.1250199093558342,Central Business District and Surrounding,2021,6
-0.3339132624191424,-0.28860496200738595,-0.30965305207002364,-0.2925566538122693,0.9437471692136196,0.7895287320009894,0.22046131903456923,-0.31827514272453317,-0.08814004714216023,East,2021,6
-0.6574777130440597,-0.5543929390173779,-0.620125434292955,-0.6136429039006527,0.5048509414288064,0.8903012824292025,0.0688921591565795,-1.5261910853933216,-1.8165075946124536,Islands,2021,6
0.605356440461851,1.1063199990523003,0.9728851502275058,0.8251854999850449,-0.030411279992861067,1.0592748977807958,-1.1482691106531553,0.7211670880415404,-1.3368126872516228,North,2021,6
-0.048231432691284944,0.46057588676739236,0.29107645010436406,0.17554077037538443,0.08463114336681282,0.8428874325731696,-0.747158959276683,-0.7713517020463854,0.4083559316965604,North-East,2021,6
-0.6342774691257833,-0.22370658495207094,-0.3631237159748243,-0.39854292040449496,0.8862812196696872,-1.0815057416347162,0.6013188200350253,0.45818048981150483,0.8168510355142381,South-East,2021,6
0.7202248788374274,0.2917694223582771,0.2728202570481363,0.7575303684074596,0.9466204641048485,-0.6882753162641274,0.9323822209121373,-0.021181428596510652,1.2138677658263508,South-West,2021,6
0.3874383805094817,0.6478044989826452,0.5820136395012886,0.6667484356080573,0.480954683602691,0.3428751510664683,-0.3209185640433605,-0.5310481953645168,-0.5209199715993482,West,2021,6
0.18081228750525208,-0.07648635956639283,0.12372755695543926,0.3089828133448742,0.4893490330782961,0.12658615354303238,0.6354410083976609,-0.5787300127766066,0.09499847361841963,Central,2021,7
0.11731763763621417,-0.11967451233388596,0.005664710231805662,0.22028772027192112,1.538334431355366,1.3978777967309397,1.4500757770243209,-0.6771327523537369,-0.5149671554105332,Central Business District and Surrounding,2021,7
0.20677233917348617,0.11899685928534406,0.24530512998461892,0.2727610595248017,0.9530158732555166,0.37859937722214587,0.9174049245858803,0.16966633427273717,0.3560389366007335,East,2021,7
0.03794932576124492,-0.05458232002168415,0.11637858417632603,0.1713263761810151,0.45014242248039293,0.3503671616987412,0.4745327355855279,-1.3513588704882427,-1.7688217004215356,Islands,2021,7
0.17366913926427555,0.06555926914163601,0.11436560466627053,0.17021080117940202,0.3955034143515036,0.6161597225935048,-0.43576139081565735,0.6302179319780652,-1.366806320838451,North,2021,7
0.45760927500005355,0.2243842181297349,0.485904111578689,0.49050475803020177,0.4580671601693653,0.535756839151962,0.07476910789873273,-0.16503686240002363,0.052853018794852415,North-East,2021,7
-0.15848724640610073,-0.16988848906277398,-0.0858779300076846,-0.09042055593743371,0.8167659522853232,-1.4242212741205837,1.3172336667921245,1.2758603977836531,0.7337144965735886,South-East,2021,7
-0.010663765246796257,-0.0037484175474027906,0.0708469042940295,0.18268871322112107,0.7708858633990008,-0.8719250430119985,1.4774256314420577,0.3801946433765315,0.3266351301090563,South-West,2021,7
0.13800904071253786,0.043490097902651084,0.08976757779342165,0.16352382930093032,0.4880977607479067,-0.20232196925021417,0.42771239231003494,-0.22702158592925684,-0.5156314636545279,West,2021,7
1.6456794140081539,1.4672662456101186,1.5433946801071623,1.5607818346777838,-0.7547011671243494,-0.7488851720888201,-1.0424582466850547,-0.8541967197757675,0.5137343505390971,Central,2021,8
2.5643419025393204,2.3166332531123177,2.1962177864483436,2.1979541582153597,0.16610303456907308,0.48524193582749764,-0.19091512467773677,-0.9653122043282175,-0.29019138959952173,Central Business District and Surrounding,2021,8
1.9914019026912035,1.4388185469570083,1.6323438784922846,1.9523210869751537,-0.3510905630456819,-0.40157519091024724,-0.7509358436459866,-0.07935284456975714,0.22622657479894856,East,2021,8
1.8043903165517765,1.3923241241239488,1.5542211018017413,1.738089385168742,-0.8224040847039508,-0.3381509257228058,-0.9352217187240648,-1.4860434369023243,-1.5503078546566305,Islands,2021,8
2.8070435879026334,2.266791231600053,2.4575504544553195,2.7863744855480204,-1.2144702036128234,-0.7504596632599532,-1.8584567139248584,0.6563247819778193,-1.1951900641880908,North,2021,8
0.8534587306148607,0.5238083024199452,0.6943912763936795,0.8127819594563983,-0.955873404805446,-0.430761578337744,-1.3513301324299865,-0.6018245331879661,0.5108989846637292,North-East,2021,8
2.0849903719456515,1.958936158556169,1.8858834431604052,1.8944764628122113,-0.3927997312342049,-2.165106474160588,-0.5034848271612166,0.6302179319780652,0.8630912439216126,South-East,2021,8
1.7040224739616319,1.4183610008182175,1.5925635687660702,1.6036006296670486,-0.41782521663150674,-1.798031537842132,-0.24561483351321464,0.3540877933767775,1.7079606206268523,South-West,2021,8
2.1734406833197006,1.681861542118204,1.8102047442514062,2.0333284865648924,-0.8082229724331951,-1.0094378261154917,-0.97103700571302,-0.3999717297626745,-0.40649978030733097,West,2021,8
0.4919213719136416,0.9571397682725956,0.7822887194623437,0.6754973806264104,-0.18689550831077203,-0.06363050750509319,-0.3858153568136115,-0.7210290764069167,0.3897879716955399,Central,2021,9
0.03993353358887446,0.36640918224267927,0.26284680882694966,0.11277935144866345,0.9078309442837448,1.0760417562272142,0.5932440988046292,-0.929063848158969,-1.100712762602031,Central Business District and Surrounding,2021,9
0.43462553461193526,0.722577126742164,0.796238454420897,0.7318545733751364,0.4965902089191438,0.3185801917858891,0.09126585202071016,0.12572259292152202,0.07165693637179386,East,2021,9
1.0066726433519038,1.3907123174165388,1.3846036130083441,1.2719443365446497,-0.22783999283537912,0.27740119834987276,-0.5634591390977572,-1.3747044184171808,-1.4909775083799524,Islands,2021,9
1.5871544584519026,1.67512094699145,1.7140348184166678,1.6297595083077538,-0.42825251191109887,0.14769525729850663,-1.2354958232456308,0.8742500308254182,0.00439430318004527,North,2021,9
0.799587489002,0.4259840360550656,0.5986309645875341,0.7608870667141246,-0.34205357466535935,0.1121052131980537,-0.8359808443627196,-0.42998791253743,0.2328043155772304,North-East,2021,9
-0.31477668030717976,-0.1710456833262833,-0.19477053654296209,-0.22280211395768876,0.3949473019356695,-1.683531097266508,0.8193361842469935,1.0101729998048146,0.5771555612561027,South-East,2021,9
0.4684562775655561,0.6079115474650211,0.6303274040338582,0.5346043993309756,-0.06621699358076762,-1.2798609154651015,0.13702257336074544,0.582690078765841,2.0484131377069135,South-West,2021,9
1.0653272429284366,1.202828582824324,1.1980588924907791,1.1288777030313373,-0.2739564262659765,-0.3012590139780299,-0.6054188336864496,-0.35694228722506893,-0.5411339508106691,West,2021,9
-0.37789968470236635,-0.21555634481184022,-0.31417536975520977,-0.3979611501003688,0.42551911975443696,0.7744397495302511,0.39836247081717047,-0.9700996552979229,0.07642273735603337,Central,2021,10
-0.7229943646014417,-0.7501388881640525,-0.8067163116114447,-0.8122388512005034,1.3631559559951933,1.522481217971456,1.0788992644092426,-1.0074848070485982,-1.0337809881639164,Central Business District and Surrounding,2021,10
-0.31212162145642064,-0.3206431333357994,-0.26508539245301993,-0.1929633017409724,0.8835006058711526,1.2715905488595183,0.4576669970746213,0.2888206730465032,0.29363752412340266,East,2021,10
-0.1882503628978861,-0.23870023469427354,-0.24595773030806864,-0.17388208750212988,0.408016176444916,1.1015237250667327,0.17440070571297708,-1.4327252176308607,-1.668249790957264,Islands,2021,10
-0.23944292442015272,0.08676072571367426,-0.008713714712668118,-0.16074309367910927,0.12856478707835883,0.9303343362670167,-0.7956816790285478,0.9776398488413197,-0.10589641987140883,North,2021,10
-0.18229773972254998,-0.10107674285474377,-0.2761524229589028,-0.1391753118516036,0.16193211387126893,0.8523168825857003,-0.30422164364480897,-0.5777259033288407,0.693856001933904,North-East,2021,10
-0.78152849474763,-0.761297549275007,-0.832597477313814,-0.8023226298605344,-0.025759110652475044,-0.7461509504150283,0.34520984953436684,0.4285353481020251,0.3813479895086047,South-East,2021,10
-0.5348253251004772,-0.525725806382743,-0.5661173309088369,-0.6498607229640041,0.6582711338566852,-0.7776305533264155,1.1140633577554426,0.5358316295694516,1.7896378597561822,South-West,2021,10
-0.3905636322117093,-0.2284423205850417,-0.2997869960907891,-0.3989817295461852,0.403011061263681,0.3853346941854917,0.1646328979683382,-0.37650234148382283,-0.4366659095610967,West,2021,10
0.6308894069875467,1.0311278937916488,0.9601684775375476,0.8758785097592355,-0.8355424700327215,0.05642657139224515,-1.1266706633120092,-1.2304808113154997,0.34117367818793387,Central,2021,11
1.783754556743702,2.7321074168768646,2.4261288042701366,2.1224256076420254,-0.005877736215765398,0.4948959030173146,-0.49684272225521164,-1.0079199210596237,-1.1027383581648482,Central Business District and Surrounding,2021,11
1.4476125438738128,1.6962431605518766,1.734844552363456,1.7467313197901697,-0.45698548668306505,0.4856161276430542,-0.8978870081635427,-0.1951489928865756,-0.5324206752703979,East,2021,11
0.45226559812418166,0.8450212965042622,0.6403740435435241,0.5968168843437659,-0.6566796755710548,0.1855562906636357,-0.7488892419756764,-1.5730674630366985,-1.8082002423461845,Islands,2021,11
0.1445083548541552,0.21965226107992364,0.22947332676369678,0.24012187326457102,-1.1350837662945472,-0.15885364391582213,-1.374601184765212,1.1336450098887778,0.47553818317958985,North,2021,11
0.8067637071017659,1.092838047201546,0.9329293498953273,0.9312394897347973,-1.1135340287506532,-0.22544657036672652,-1.2074178392797263,-1.0587613367568272,-0.05347985662569312,North-East,2021,11
1.896865425282187,1.978773778949567,2.2151493790244623,2.361089778994915,0.1104908232475547,-0.9805882040141737,0.12491049757118974,-0.4600777296605452,-0.22633067933646547,South-East,2021,11
0.9359356347428642,1.31127917861567,1.3514214026634976,1.2945726029371365,-0.6782294131149533,-1.641772113302217,-0.5291415950647148,0.45299258923416114,2.289459009682124,South-West,2021,11
0.4577834353572266,0.8606720541956576,0.7597005461867823,0.7003090054823582,-0.6902972723458547,-0.29098497807507423,-0.7855138578688851,-0.4735662686714475,-0.8288328252874061,West,2021,11
-0.49350760991237674,-0.8698671934971103,-0.8570585510528258,-0.7918269418166872,-1.012250286861044,-0.48779352441637525,-0.5282443930506011,-0.7363622019439034,0.23918119019712059,Central,2021,12
-0.3390501556448589,-0.7129433497822986,-0.7750837766444558,-0.7341486064671369,-0.19676666531484804,-0.18829006325980432,0.41859577820815114,0.10908505512681363,-0.23465086780181615,Central Business District and Surrounding,2021,12
-0.3996204610229276,-0.5340239537817187,-0.5504174596600044,-0.5880555110168431,-0.3143467766402587,-0.16022621995974407,0.08388573411269762,1.3421200867678937,0.828137141514576,East,2021,12
-0.14934519241744265,-0.3259444370799538,-0.15169916529741334,-0.16728963624202275,-0.4346479210617625,0.04576230822388792,-0.23975413917676902,-1.1812627061930832,-1.4023086952476664,Islands,2021,12
-0.007530085344996089,-0.38400194876391686,-0.4618805951551383,-0.3266804372322657,-1.197786533751448,-0.42622255425650685,-0.7878553038001418,2.8101398493718084,2.9788584801146984,North,2021,12
-0.14558989537273329,-0.2256817969236704,-0.28621732050918064,-0.3102301339046713,-0.8182331640061467,-0.3196288014636663,-0.4839492237840199,0.40830971164926894,0.5220070894283891,North-East,2021,12
-0.5440849615268973,-0.8344487751242592,-0.858478642570452,-0.7845560662581799,0.25786318648204526,-0.6631301231905383,1.047642296583308,0.1763603977766344,0.39916451837487676,South-East,2021,12
0.4830732750958206,0.10163894129698806,0.06557481505857637,0.12112550456670781,-0.7514985104203219,-1.2928825359167218,-0.03853739895626265,0.7627603971370783,2.0033055208025323,South-West,2021,12
0.0618978017610089,-0.19388736554068456,-0.21315124594163096,-0.11328466065813333,-0.8541030483896812,-0.4338389231430263,-0.6875237127897934,-0.13531521857507683,-0.2809346366417694,West,2021,12
-0.612061183754851,-0.8592660279124451,-0.7751615433635021,-0.7863668985550375,-1.0485273189744542,0.43671155513771215,-0.8922433864493972,-0.5529997043644947,0.21147022050598774,Central,2022,1
-0.7258998118545014,-0.8366185149448699,-0.8552691725894231,-0.8160238377856727,-0.5137562892422831,0.15521125846706402,-0.11277271116894148,0.3440466988991172,-0.20982098572909577,Central Business District and Surrounding,2022,1
-0.9628682897845006,-1.3349058881362859,-1.3072277123517575,-1.285901885790263,-0.7702676212358402,0.23828020248082832,-0.49436821305932843,0.4443572484814114,0.21598969489062014,East,2022,1
-1.1509769632454996,-1.2057497929733043,-1.2215871314999727,-1.1921999988471141,-0.5157645002624618,0.6212579829879978,-0.761788953941746,-1.0231972625654715,-1.5607141411986636,Islands,2022,1
-0.3492971718293924,-0.6641906262254962,-0.6349968343571133,-0.5631114919720752,-1.1331373340496025,0.11985083657968656,-1.23802361346291,3.5255260906218107,2.8706361372555396,North,2022,1
-0.7348996112596662,-1.2318211098906728,-1.1014740278762036,-1.0713001400954139,-0.9475315634098377,0.32359426606870245,-1.081738774333247,1.1834823136480233,0.35342526405733304,North-East,2022,1
-0.8152600272022262,-1.1034965030789794,-1.0731964584621532,-1.0398987714301264,-0.33023598541633864,-0.8079394953210957,0.46548123600308455,0.5288028640576367,0.7892550183712941,South-East,2022,1
-0.39030885719225644,-0.4197185223694897,-0.43527366186376065,-0.4073264705323007,-0.726473012093179,-0.1781870825949122,-0.2651504368904113,0.8531302598869841,0.8552502303426028,South-West,2022,1
-0.6881836960325889,-0.8612292347822548,-0.8192838569118354,-0.7966560076442347,-0.9909390919342081,0.32079819933966075,-0.9731724131230217,-0.1286051471846015,-0.7785407937685818,West,2022,1
-0.08072412393581123,-0.37139015261170816,-0.3776087593719213,-0.37359115019638933,-1.5475361828196394,-0.6359714163076504,-1.238973563567084,-0.7298485058320315,0.704997166443744,Central,2022,2
-0.009832469464791023,-0.22365852303469125,-0.20779960171363546,-0.22619424236625577,-0.7053205050919282,-0.27043690626915906,-0.4388777915800812,-0.356319738969023,-0.4090201073304098,Central Business District and Surrounding,2022,2
0.7294279259650048,0.5105811132078482,0.5522991794071536,0.6282672999052843,-1.002398977161274,-0.36737740177490946,-0.8642423505009863,0.3451583921023149,-0.00558899039417841,East,2022,2
0.23105526313012006,-0.14272246171836875,-0.2215144073675858,-0.06900919029593346,-1.0100953092276994,-0.1157049522844369,-0.9644553642893549,-1.2495648703960645,-1.6109940454768539,Islands,2022,2
0.43905981928100696,0.3065597896305839,0.19962808602111107,0.38755585349643334,-1.4603307997627808,-0.4661821436017786,-1.38405227384003,0.42705309257292096,0.6028131057269817,North,2022,2
0.28707370140135535,0.19290085165815662,0.09527311026572245,0.13409627639654517,-1.3056345097118263,-0.30026475344933096,-1.3083518001553187,0.47077967425984873,0.5936496962639551,North-East,2022,2
-0.012789702358746515,-0.2106707399856584,-0.1875539365640759,-0.18382782182302898,-0.6222001110166309,-1.3106830231739723,0.14077155150743176,-0.009471598399451112,0.28981036184142006,South-East,2022,2
0.2713299571371711,0.25741739867653135,0.2624223029196191,0.18761731148655578,-0.8807969098240129,-0.8073381346327705,-0.559998549475621,0.39938429468165304,1.8624334578676542,South-West,2022,2
0.48517859144728426,0.6438729160674679,0.4875815375244329,0.44626402227091283,-1.3548910452808165,-0.39086683025482466,-1.4568689228396243,-0.2528753020204609,-0.2968425501145745,West,2022,2
0.9941748623027259,1.807502214508657,1.6912603464454796,1.5367185575137967,-0.28019228119177636,1.4065972187391274,-0.9000986126423327,-0.9187896303313474,-0.248409196981808,Central,2022,3
0.18279649502532938,0.42895967894111564,0.42120119799136274,0.46323514867284293,0.5373145629187661,1.586466755222612,0.19588986579427253,-0.741395766037711,-0.752157863270702,Central Business District and Surrounding,2022,3
0.7779171054183815,1.3244865466973088,1.2821721678754578,1.1749601474001377,0.19684423329105893,1.3555575407029266,-0.6169215872792551,-0.3713627882911436,-0.2858352713946482,East,2022,3
0.1708912483671049,0.376885925552579,0.33780633206536675,0.4409236501775953,-0.13003201172901868,1.3120024715190943,-0.5269275560586876,-1.4417622039058513,-1.6767442231785237,Islands,2022,3
1.3905764331821187,2.028486855879116,2.099842077670889,2.0332705103838293,-0.5450381621512139,1.544371005932138,-1.3278874035325154,-0.22026288980900763,0.32990221926911073,North,2022,3
1.5856314076306965,2.5156293833682204,2.3622885966965277,2.2022925080055455,-0.4345088864928869,1.2867450198568622,-1.0348533165383091,-0.35581768424514004,0.42922174350880365,North-East,2022,3
0.3845242876562841,0.5913801971371893,0.7212310030458439,0.6318109156791081,0.3120851038341397,-0.13777515993533998,0.37952457145375346,-0.2602541508322642,0.6528709257332601,South-East,2022,3
-8.132370447397112e-05,0.20268682050015743,0.23667807475049585,0.22813806215005286,0.3037432624385314,0.43472704294278014,0.4146886647999536,0.054863137476870154,2.0287888194919064,South-West,2022,3
0.7877023298087328,1.1856007930365087,1.2027809227057356,1.2389638393421316,-0.20927941447841947,1.0639181836052454,-0.5419048523849402,-0.5526231637106748,-0.6659066956712247,West,2022,3
0.4809861824429294,0.6727178848300841,0.6209175236080535,0.5696853284620423,-0.275249410260015,0.8602870127048725,-0.9369148052383076,-1.1993534140769155,-0.4444198022749506,Central,2022,4
1.0251257758720607,1.2254401415987992,1.4098617129344455,1.2949995509391323,0.6018247409815725,1.465792280187107,-0.0002476148835053763,-1.2330747612928976,-1.0743800202854117,Central Business District and Surrounding,2022,4
0.456128938874901,0.7884532926160462,0.7605496382330558,0.6676728970933519,0.0803211881001331,0.7384899726624377,-0.4645438494457085,-0.9833638632034882,-0.5475001080044369,East,2022,4
1.741722420533726,2.1747942663194197,2.1319462251992793,2.051979114304533,0.5630352211604642,0.6897711545575143,-0.004284969442665013,-1.4686054001906672,-1.2708627898786506,Islands,2022,4
-0.17617315180525822,0.20229006811535055,0.015020272518772207,-0.04502078801721719,-0.7450335904501387,0.9646844726155971,-1.2659595348918802,-0.8844479122207566,0.09371341958860448,North,2022,4
1.018974731391123,1.807736295256304,1.5361522139021457,1.366726887129851,-0.5704807512551563,0.7906887026177999,-1.1185959420816174,-1.049423117585252,0.1463789042218435,North-East,2022,4
0.06317081171390988,0.26071186081385694,0.22124523213722377,0.18194499693763275,0.502695963795462,-0.9910279500052485,0.4236750377508753,-0.5223325241377134,0.04104793495536547,South-East,2022,4
1.4181091527618315,1.5662339300339618,1.7213782824041226,1.7411606583746753,0.26995884486882177,-0.20804700067477033,-0.21826497909547357,-0.346981519797448,2.0760962777406102,South-West,2022,4
0.37656163057169995,0.7826359816582854,0.6704762273622512,0.5424887134529037,-0.1741452379874949,0.6554714421820667,-0.6264494063542017,-0.7593844171467653,-0.8045756925136449,West,2022,4
0.07760898547286113,-0.09347691382977641,-0.06897884264171078,0.01614822064707141,1.1754647314714448,1.382723325733596,0.5651128338173289,-0.6513721479571668,0.03390390045118119,Central,2022,5
-0.36087644144123054,-0.6757478114005449,-0.5637209263056934,-0.43418290353618766,2.318295748475307,2.6775885939528377,1.6024535148578676,-0.9020533000920095,-0.7900561019836394,Central Business District and Surrounding,2022,5
-0.5676592399845825,-0.4589509592171562,-0.4599908594250039,-0.4345370546963065,1.5874745337156966,1.6768903645703908,0.8816570049624725,-0.5866936404831943,-0.508560656455536,East,2022,5
-0.10689784350283954,0.13325514912326478,0.027232348539978964,-0.04125262366979157,0.9272952279436549,1.3237892892546348,0.5572985827767888,-1.4312190531479376,-1.7881519791334533,Islands,2022,5
0.5018571089718411,0.5141374621754852,0.5612470590187317,0.684862701058342,0.6290747277615792,1.4787016420500843,-0.36478202259257886,-0.6399806978060086,-0.09939335672474142,North,2022,5
0.5677328077419509,0.8957636856609532,0.878435118713918,0.8127819594563983,0.8584751075440052,1.3844071628042407,-0.030723160027799342,-0.7363752181763329,-0.20197997012448882,North-East,2022,5
-1.0821359761739848,-1.0650611132064391,-1.0626522799912466,-1.0795636579427639,1.8302985569556582,-0.17481941889336589,2.0947507853684812,0.540852176808282,0.45405162355592976,South-East,2022,5
0.32499805405760945,0.168590910268839,0.24290872582720657,0.2450782741982245,1.7343674972747227,0.40105043724655,1.7548312405793374,0.2466480687697525,1.4002007784020145,South-West,2022,5
0.18054772617451956,-0.10789592490100747,-0.05577909318439135,0.0552652660629773,1.0976076356213136,1.0644794661087067,0.5892067442454696,-0.3042277508280065,-0.3443933147999002,West,2022,5
0.0735099625438034,0.4309533116497502,0.39547381489500943,0.2820215993833678,-0.4537806577659269,-0.47974807152987986,-0.7210714011735806,-0.8833387748881458,0.30066176693159674,Central,2022,6
-0.028753126244747806,-0.06983249082162155,-0.009049211223389027,0.22933627242236024,0.7138833451782082,0.808088282749503,0.14913464915030114,-0.9633039851214116,-0.7104480188497055,Central Business District and Surrounding,2022,6
0.6632595435977537,1.195401843348889,1.2017733188456223,1.0288992109009678,-0.032799292131448214,-0.2822851932290924,-0.3703388249474633,-0.9112746159654195,-0.5362468004474515,East,2022,6
0.5566212438457155,0.5950997510330179,0.583773258722431,0.929958643807542,-0.7083990353325339,-0.42380174419711564,-0.7148600864671798,-1.5702882312737996,-1.7870520584612921,Islands,2022,6
0.3683992924476673,0.9821441249220996,0.8877619237623179,0.6686662056779126,-0.9971654692873331,-0.3124444605854985,-1.4092857610309069,-0.9135001495396771,-0.3471912132341443,North,2022,6
-0.239938976300172,0.24341593545769333,0.0667250890006466,-0.09599843056124545,-0.7644283503606928,-0.3542034445497898,-0.9449895264687037,-1.0079199210596237,0.00728801025881332,North-East,2022,6
-0.493840410927169,-0.45162402818511266,-0.4592377034378839,-0.3158768713821462,0.7009535052378418,-1.3320596454204676,0.9202701451225815,0.42809067144329394,0.3813479895086047,South-East,2022,6
0.8002120202020866,0.9037756904238983,0.9605783451871822,0.8237809866521622,0.18375990762308225,-1.4538566854629025,-0.14559252435815226,0.10747847988587825,1.307720361587264,South-West,2022,6
0.4420515653762671,0.8116923227716171,0.7434935982209108,0.6526922353917003,-0.6128618961552188,-0.8106523363950978,-1.0216993357651847,-0.6519286398297104,-0.8343469460916084,West,2022,6
-0.988481368124615,-0.924682396024005,-0.9939021063364284,-1.0042432218014092,0.46432354768099426,0.17204956653505252,0.639348133917931,-0.6575526156321065,-0.4238153550837728,Central,2022,7
-0.9834216379027404,-1.0681607413568743,-0.9620033035970043,-0.9994075333633062,1.7468802335084532,1.84577657836854,1.567289421511663,-0.8910080946102127,-1.5140431615365182,Central Business District and Surrounding,2022,7
-0.5839580898434767,-0.3808403285578201,-0.4636881683653254,-0.5280328579876781,0.8195465531540214,0.3640061782885241,0.5892067442454696,-0.30360398580200304,-0.15841877592218045,East,2022,7
-0.7229943646014417,-0.5306852111928272,-0.6154832568189693,-0.6845674986145301,0.13273570777616298,0.3673738419900741,0.17440069360090027,-1.4256964505626764,-1.6218571179974712,Islands,2022,7
-0.4682220835935095,-0.11558300322143399,-0.1783791316427016,-0.32411284439543386,0.07851379042406859,0.5963747231413222,-0.49176346271248317,-0.7644902867603446,-0.3052200021664859,North,2022,7
-0.6376734292435843,-0.5102276650540358,-0.5852885641681355,-0.6548188338261155,0.31625601160210737,0.6536249434291324,-0.23389346906447697,-0.34376836900430324,0.2815492924081666,North-East,2022,7
-0.753749585775922,-0.6534304886021048,-0.6677248686986054,-0.755633753023948,1.413206952649479,-0.8550867349440137,1.9580015375039426,1.032865877806673,0.01887528788421845,South-East,2022,7
-1.2464945220509478,-1.2039244565367553,-1.221773518450373,-1.2101272419290112,1.1712938107736406,-0.31289347406057366,2.0127012342273436,0.221545329151587,0.23646345673287125,South-West,2022,7
-0.7320555803373644,-0.5047723197629436,-0.5541353096760441,-0.6325073353308679,0.40315009583255657,0.044078481592990035,0.45180631485025674,-0.3902028593150159,-0.4968892598975986,West,2022,7
-0.42437109100271625,-0.2967666036216116,-0.38335157059787706,-0.2997630112724111,-0.3552614837434861,-0.5216883938820375,-0.30812876916507903,-0.7644902867603446,-0.35782014513806054,Central,2022,8
-0.4194105715874189,-0.20708402744452797,-0.27183889556470686,-0.2990743846570475,0.8000822824239477,1.12509733965832,0.5983233583473577,-0.927156040021449,-0.6789750543370368,Central Business District and Surrounding,2022,8
-0.332247157686253,-0.27988100968125207,-0.299774121591374,-0.3374997432620302,0.16471272766980807,-0.17145175519181954,0.2909631565575685,-0.4676085517638869,-0.07086077306380009,East,2022,8
-0.011655869006834775,0.33039150214298874,0.17820581268561153,0.10377211693357148,-0.6138582696210225,-0.2809007054349957,-0.538648920507421,-1.483432751902349,-1.714969172225383,Islands,2022,8
1.2469271373285962,1.6218205954031961,1.6988680590431224,1.554019522582949,-0.872455081358241,-0.3751951846808317,-1.3552372458381798,-0.8699217934056593,-0.2379179569618706,North,2022,8
0.43280667761601355,0.8548485939599015,0.7389643939889876,0.6206551664314843,-0.4345088864928869,-0.18829006325980432,-0.6988408851573583,-0.6279313825651719,0.19529812683428435,North-East,2022,8
-0.6499865411841707,-0.7129433497822986,-0.755515897013796,-0.768513443305016,0.7250057874425146,-1.5016774557381818,1.305512302343387,0.8481097126481536,0.9166715138437633,South-East,2022,8
-0.5030780004735107,-0.43273696014009305,-0.5364019187329003,-0.4597998094009277,0.3412815099292502,-1.1009259137234997,0.6100447227960955,0.11170291250166084,0.7683456461264708,South-West,2022,8
0.9232984356642138,1.0736244851266397,1.0769340709081017,1.152561291541877,-0.5150075615726725,-0.790352824501484,-0.6592487259111763,-0.5124866715901221,-0.3628913937795987,West,2022,8
0.37301206196551806,0.20679923173840253,0.20689986038843297,0.4146073532175322,-0.4856193930214107,-0.7672333910592384,-0.5473793168486063,-0.9331247212434134,-0.5207987235001494,Central,2022,9
-0.16983828306164658,-0.4501109108747232,-0.41412663421813206,-0.27343966979135503,-0.8807969098240129,-0.23880495614452185,-1.0348533165383091,-0.8967557566819063,-1.0277470245912594,Central Business District and Surrounding,2022,9
-0.3809736321217507,-0.5711397873506537,-0.4613602329745358,-0.3688184766566234,-0.0015677938789266815,-0.3356438938012726,-0.05677063927211563,-0.7014879883825743,-0.9028795973173109,East,2022,9
